id,name,description,accessCode,startsOn,endsOn,state_status,state_comments,type,theme,visibility,category,benefit,organizationId,submittedByOrganizationId,submittedBy_communityMemberId,submittedBy_accountId,submittedBy_username,submittedBy_campusEmail,originalSubmissionId,sourceSubmissionId,address_name,address_line1,address_line2,address_city,address_state,address_zip,address_address,address_latitude,address_longitude,address_locationId,address_onlineLocation,address_instructions,rsvp_isInviteOnly,rsvp_totalAllowed,rsvp_spotsAvailable,rsvp_totalRsvps,rsvp_totalGuests,rsvp_shouldAllowGuests,rsvp_totalGuestsAllowedPerRsvp,rsvp_shouldGuestsCountTowardsTotalAllowed,rsvp_shouldShowRemainingRsvps,rsvp_organizationRepresentationEnabled,rsvp_organizationRepresentationRequired,rsvp_questions,imagePath,imageUrl,extraction_timestamp,source_system,load_type
11916221,GradConnect Series,"We are excited to invite graduate students to the December GradConnect Series (the last one for the Fall semester), organized by the Graduate School.   This new monthly series will partner with on-campus and off-campus resources to provide students with direct opportunities to learn about available services and connect. The event will also be a platform for graduate students to interact with each other, share experiences, and build a supportive community.   For the December GradConnect Series,  event, we are delighted that the following campus departments and resources are joining to support and connect with graduate students. Visa and Immigration Services (VIS) Light refreshments will be provided.    Plus, attend at least three of the four Fall 2025 events in the GradConnect Series to be entered into our Grand Raffle Prize drawing in December!     Looking forward to seeing you at the GradConnect Series event.",PGAJYAG,2025-12-02T12:30:00.000Z,2025-12-02T13:30:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Career/Networking,FreeFood,416618,416618,23803855,a2c3ccd6-dfb4-44a0-8016-3474d4b2701d,dotthomas@stonybrook.edu,Donal.Thomas@stonybrook.edu,9cf8ea42-93b5-4c19-b961-336e2917a2c4,6d182ebe-e6cd-4dbd-b1ff-c7105acec1b0,"Graduate Student Lounge, SAC (across Dunkin’)",,,,,,,,,,,,false,,,3,0,false,,false,false,false,false,,6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,https://se-images.campuslabs.com/clink/images/6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11916221,GradConnect Series,"We are excited to invite graduate students to the December GradConnect Series (the last one for the Fall semester), organized by the Graduate School.   This new monthly series will partner with on-campus and off-campus resources to provide students with direct opportunities to learn about available services and connect. The event will also be a platform for graduate students to interact with each other, share experiences, and build a supportive community.   For the December GradConnect Series,  event, we are delighted that the following campus departments and resources are joining to support and connect with graduate students. Visa and Immigration Services (VIS) Light refreshments will be provided.    Plus, attend at least three of the four Fall 2025 events in the GradConnect Series to be entered into our Grand Raffle Prize drawing in December!     Looking forward to seeing you at the GradConnect Series event.",PGAJYAG,2025-12-02T12:30:00.000Z,2025-12-02T13:30:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Career/Networking,Merchandise,416618,416618,23803855,a2c3ccd6-dfb4-44a0-8016-3474d4b2701d,dotthomas@stonybrook.edu,Donal.Thomas@stonybrook.edu,9cf8ea42-93b5-4c19-b961-336e2917a2c4,6d182ebe-e6cd-4dbd-b1ff-c7105acec1b0,"Graduate Student Lounge, SAC (across Dunkin’)",,,,,,,,,,,,false,,,3,0,false,,false,false,false,false,,6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,https://se-images.campuslabs.com/clink/images/6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11916221,GradConnect Series,"We are excited to invite graduate students to the December GradConnect Series (the last one for the Fall semester), organized by the Graduate School.   This new monthly series will partner with on-campus and off-campus resources to provide students with direct opportunities to learn about available services and connect. The event will also be a platform for graduate students to interact with each other, share experiences, and build a supportive community.   For the December GradConnect Series,  event, we are delighted that the following campus departments and resources are joining to support and connect with graduate students. Visa and Immigration Services (VIS) Light refreshments will be provided.    Plus, attend at least three of the four Fall 2025 events in the GradConnect Series to be entered into our Grand Raffle Prize drawing in December!     Looking forward to seeing you at the GradConnect Series event.",PGAJYAG,2025-12-02T12:30:00.000Z,2025-12-02T13:30:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Civic Engagement,FreeFood,416618,416618,23803855,a2c3ccd6-dfb4-44a0-8016-3474d4b2701d,dotthomas@stonybrook.edu,Donal.Thomas@stonybrook.edu,9cf8ea42-93b5-4c19-b961-336e2917a2c4,6d182ebe-e6cd-4dbd-b1ff-c7105acec1b0,"Graduate Student Lounge, SAC (across Dunkin’)",,,,,,,,,,,,false,,,3,0,false,,false,false,false,false,,6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,https://se-images.campuslabs.com/clink/images/6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11916221,GradConnect Series,"We are excited to invite graduate students to the December GradConnect Series (the last one for the Fall semester), organized by the Graduate School.   This new monthly series will partner with on-campus and off-campus resources to provide students with direct opportunities to learn about available services and connect. The event will also be a platform for graduate students to interact with each other, share experiences, and build a supportive community.   For the December GradConnect Series,  event, we are delighted that the following campus departments and resources are joining to support and connect with graduate students. Visa and Immigration Services (VIS) Light refreshments will be provided.    Plus, attend at least three of the four Fall 2025 events in the GradConnect Series to be entered into our Grand Raffle Prize drawing in December!     Looking forward to seeing you at the GradConnect Series event.",PGAJYAG,2025-12-02T12:30:00.000Z,2025-12-02T13:30:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Civic Engagement,Merchandise,416618,416618,23803855,a2c3ccd6-dfb4-44a0-8016-3474d4b2701d,dotthomas@stonybrook.edu,Donal.Thomas@stonybrook.edu,9cf8ea42-93b5-4c19-b961-336e2917a2c4,6d182ebe-e6cd-4dbd-b1ff-c7105acec1b0,"Graduate Student Lounge, SAC (across Dunkin’)",,,,,,,,,,,,false,,,3,0,false,,false,false,false,false,,6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,https://se-images.campuslabs.com/clink/images/6acd6121-2752-4f61-8f2b-1c38f0ac55af1433d8a5-c219-4baf-ad48-a8bf11b922db.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11930234,How to Find Research & Internship Opportunities,Find out how to get involved in Research and Internships!,E9YPE5A,2025-12-03T18:00:00.000Z,2025-12-03T19:00:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Career/Networking,FreeFood,122791,122791,3578168,2119b80e-5211-4c04-9c10-a2220125f8e5,cveloso@stonybrook.edu,christine.veloso@stonybrook.edu,e6c6aabe-59a1-46e4-8428-6bacbab5ead4,e6c6aabe-59a1-46e4-8428-6bacbab5ead4,Computer Science 1309,Stony Brook University,,,,,Stony Brook University,40.91532,-73.12033,,,,false,,,0,0,false,,false,false,false,false,,,https://static.campuslabsengage.com/discovery/images/events/learning.jpg,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11930234,How to Find Research & Internship Opportunities,Find out how to get involved in Research and Internships!,E9YPE5A,2025-12-03T18:00:00.000Z,2025-12-03T19:00:00.000Z,Approved,,Event,ThoughtfulLearning,Public,Career/Networking,Merchandise,122791,122791,3578168,2119b80e-5211-4c04-9c10-a2220125f8e5,cveloso@stonybrook.edu,christine.veloso@stonybrook.edu,e6c6aabe-59a1-46e4-8428-6bacbab5ead4,e6c6aabe-59a1-46e4-8428-6bacbab5ead4,Computer Science 1309,Stony Brook University,,,,,Stony Brook University,40.91532,-73.12033,,,,false,,,0,0,false,,false,false,false,false,,,https://static.campuslabsengage.com/discovery/images/events/learning.jpg,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11930911,Dodgeball Movie & Pizza Night!,"Take some time to relax before finals with the Dodgeball Club! We'll be indulging in some pizza  and watching the comedy film, Dodgeball: A True Underdog Story!    Don't miss out on the Dodgeball Club's most anticipated event of the year!!! :)",XDYNRPJ,2025-12-07T18:00:00.000Z,2025-12-07T20:00:00.000Z,Approved,,Event,Social,Public,Movies & Games,FreeFood,365923,365923,34899578,3b3a2744-9fb7-4e1d-99a6-08e6a1633096,bsonant@stonybrook.edu,Ben.Sonant@stonybrook.edu,89dbb021-b340-4f63-a6ee-bed724847cbb,89dbb021-b340-4f63-a6ee-bed724847cbb,Student Activities Center 303,,,,,,,,,,,,false,,,9,0,false,,false,false,false,false,,2c93d1dc-21c8-464b-b6f3-561af1e4403e2359bf0f-9bae-49de-81bf-0dd7c8c7714f.png,https://se-images.campuslabs.com/clink/images/2c93d1dc-21c8-464b-b6f3-561af1e4403e2359bf0f-9bae-49de-81bf-0dd7c8c7714f.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Diversity Month Programming,FreeFood,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Diversity Month Programming,Merchandise,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,SBU Weeks of Welcome (WOW),FreeFood,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,SBU Weeks of Welcome (WOW),Merchandise,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,New Student Programs,FreeFood,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,New Student Programs,Merchandise,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Hispanic Heritage Month,FreeFood,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Hispanic Heritage Month,Merchandise,186158,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Diversity Month Programming,FreeFood,66050,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,Diversity Month Programming,Merchandise,66050,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
11383430,Black and Latinx NEW STUDENT Welcome,"Black and Latinx New Student Welcome | Wednesday, September 3, 2025 | 7:30 - 9:30 PM | Stony Brook Union Ballroom Congratulations and welcome to the Seawolf family! Join us for an evening of fun, friend-making, and community.  This event is aimed at connecting new students to one another and to upperclass students from our Black and Latinx organizations.  Enjoy a delicious Chicken, Waffles, and Ice Cream Bar while mingling with other new students and hearing from student leaders as they share what they wish they had known when they first started at SBU and the impact cultural organizations can make on your success at Stony Brook. Plus! Don't miss out on giveaways and raffle prizes, including: Assorted Games Basket  Seawolves Pride Merch & Swag College Candy & Snacks Basket Whether you're here to meet new people, find your community, or just enjoy great food and vibes, you belong here.  This event is FREE and open to all students. This event is sponsored by the Office of Diversity, Intercultural and Community Engagement (DICE), in collaboration with the Black Student Union (BSU), the Latin American Student Organization (LASO), and the Black and Latino Initiative for Student Success (BLISS).  Be the first at our first official cross-collab event of the year.",9YNPXNY,2025-09-03T19:30:00.000Z,2025-09-03T21:30:00.000Z,Approved,,Event,Social,Public,SBU Weeks of Welcome (WOW),FreeFood,66050,186158,1227374,6ea30bbe-aabb-4fd9-828c-a10b01294b66,jjaquez@stonybrook.edu,judy.jaquez@stonybrook.edu,0fe66b47-6ab8-4574-a36c-156eacc4eb78,0fe66b47-6ab8-4574-a36c-156eacc4eb78,SB Union Ballroom (2nd Level- Room 203-20),,,,,,,,,,,,false,,,79,0,false,,false,false,true,false,,a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,https://se-images.campuslabs.com/clink/images/a264225c-6383-4281-928f-7a9c5d541326e003f66f-72d7-45d6-bede-c5c9c057e855.png,2026-03-11T05:08:19.827Z,engage_api_v3,incremental
